href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=776,english230,male,"[u'tasmania,', u'australia']","english
(eng)",[u'none'],"[u'35,', u'male', u'']",0.0,naturalistic,[u'australia'],35.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=791,english231,male,"[u'florida,', u'usa']","english
(eng)","[u'spanish', u'']","[u'22,', u'male', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=798,english232,female,"[u'louisiana,', u'usa']","english
(eng)","[u'italian', u'spanish', u'']","[u'32,', u'female', u'']",0.0,naturalistic,[u'usa'],32.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=793,english233,female,"[u'alberta,', u'canada']","english
(eng)","[u'french', u'']","[u'26,', u'female', u'']",0.0,naturalistic,[u'canada'],26.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=794,english234,male,"[u'indiana,', u'usa']","english
(eng)","[u'portuguese', u'spanish', u'american', u'sign', u'language', u'']","[u'49,', u'male', u'']",0.0,naturalistic,[u'usa'],49.0,  49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=795,english235,female,"[u'virginia,', u'usa']","english
(eng)","[u'spanish', u'']","[u'52,', u'female', u'']",0.0,naturalistic,[u'usa'],52.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=799,english236,male,"[u'illinois,', u'usa']","english
(eng)","[u'german', u'french', u'']","[u'44,', u'male', u'']",0.0,naturalistic,[u'usa'],34.0,  44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=801,english237,female,"[u'ohio,', u'usa']","english
(eng)","[u'spanish', u'']","[u'22,', u'female', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=802,english238,female,"[u'columbia,', u'canada']","english
(eng)","[u'german', u'french', u'japanese', u'']","[u'21,', u'female', u'']",0.0,naturalistic,[u'canada'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=803,english239,male,"[u'kobbe,', u'panama']","english
(eng)","[u'japanese', u'punjabi', u'']","[u'19,', u'male', u'']",0.0,naturalistic,[u'usa'],18.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=815,english240,male,"[u'ontario,', u'canada']","english
(eng)","[u'french', u'']","[u'26,', u'male', u'']",0.0,naturalistic,[u'canada'],26.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=817,english241,female,"[u'new', u'zealand']","english
(eng)","[u'italian', u'portuguese', u'']","[u'52,', u'female', u'']",0.0,naturalistic,"[u'new', u'zealand']",29.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=818,english242,female,"[u'mississippi,', u'usa']","english
(eng)",[u'none'],"[u'77,', u'female', u'']",0.0,naturalistic,[u'usa'],77.0,  77
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=820,english243,male,"[u'brunswick,', u'canada']","english
(eng)","[u'french', u'']","[u'27,', u'male', u'']",0.0,naturalistic,[u'canada'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=821,english244,male,"[u'california,', u'usa']","english
(eng)","[u'spanish', u'']","[u'23,', u'male', u'']",0.0,naturalistic,[u'usa'],13.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=824,english245,male,"[u'pennsylvania,', u'usa']","english
(eng)","[u'japanese', u'spanish', u'']","[u'25,', u'male', u'']",0.0,naturalistic,[u'usa'],22.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=825,english246,male,"[u'california,', u'usa']","english
(eng)",[u'none'],"[u'32,', u'male', u'']",0.0,naturalistic,[u'usa'],32.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=835,english247,male,"[u'columbia,', u'canada']","english
(eng)","[u'japanese', u'']","[u'33,', u'male', u'']",0.0,naturalistic,[u'canada'],25.0,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=840,english248,female,"[u'pennsylvania,', u'usa']","english
(eng)","[u'french', u'']","[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=850,english249,female,"[u'massachusetts,', u'usa']","english
(eng)","[u'spanish', u'']","[u'29,', u'female', u'']",0.0,naturalistic,[u'usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=852,english250,male,"[u'england,', u'uk']","english
(eng)",[u'none'],"[u'19,', u'male', u'']",0.0,naturalistic,[u'uk'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=855,english251,male,"[u'york,', u'usa']","english
(eng)","[u'french', u'spanish', u'italian', u'japanese', u'']","[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=856,english252,female,"[u'california,', u'usa']","english
(eng)","[u'german', u'']","[u'25,', u'female', u'']",0.0,naturalistic,[u'usa'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=857,english253,male,"[u'dublin,', u'ireland']","english
(eng)","[u'gaelic', u'french', u'']","[u'21,', u'male', u'']",0.0,naturalistic,[u'ireland'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=858,english254,male,"[u'oregon,', u'usa']","english
(eng)","[u'spanish', u'']","[u'39,', u'male', u'']",0.0,naturalistic,[u'usa'],39.0,  39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=859,english255,female,"[u'new', u'zealand']","english
(eng)","[u'cantonese', u'japanese', u'']","[u'24,', u'female', u'']",0.0,naturalistic,"[u'new', u'zealand']",24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=861,english256,male,"[u'carolina,', u'usa']","english
(eng)",[u'none'],"[u'23,', u'male', u'']",0.0,naturalistic,[u'usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=863,english257,male,"[u'california,', u'usa']","english
(eng)",[u'none'],"[u'24,', u'male', u'']",0.0,naturalistic,[u'usa'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=869,english258,male,"[u'kilkenny,', u'ireland']","english
(eng)","[u'irish', u'french', u'german', u'dutch', u'spanish', u'']","[u'24,', u'male', u'']",0.0,naturalistic,[u'ireland'],23.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=870,english259,male,"[u'singapore,', u'singapore']","english
(eng)","[u'mandarin', u'cantonese', u'hokkien', u'']","[u'23,', u'male', u'']",0.0,naturalistic,[u'singapore'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=871,english260,female,"[u'arizona,', u'usa']","english
(eng)",[u'none'],"[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=875,english261,female,"[u'maryland,', u'usa']","english
(eng)","[u'spanish', u'']","[u'59,', u'female', u'']",0.0,naturalistic,[u'usa'],59.0,  59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=876,english262,male,"[u'maryland,', u'usa']","english
(eng)","[u'german', u'']","[u'60,', u'male', u'']",0.0,naturalistic,[u'usa'],60.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=884,english263,male,"[u'illinois,', u'usa']","english
(eng)","[u'spanish', u'']","[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=889,english264,male,"[u'california,', u'usa']","english
(eng)","[u'french', u'german', u'']","[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=890,english265,male,"[u'washington,', u'usa']","english
(eng)","[u'korean', u'german', u'']","[u'31,', u'male', u'']",0.0,naturalistic,[u'usa'],27.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=899,english266,male,"[u'california,', u'usa']","english
(eng)","[u'french', u'spanish', u'']","[u'18,', u'male', u'']",0.0,,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=900,english267,male,"[u'leeds,', u'uk']","english
(eng)","[u'french', u'']","[u'66,', u'male', u'']",0.0,naturalistic,[u'uk'],66.0,  66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=901,english268,female,"[u'leeds,', u'uk']","english
(eng)","[u'french', u'german', u'']","[u'67,', u'female', u'']",0.0,naturalistic,[u'uk'],67.0,  67
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=902,english269,female,"[u'adelaide,', u'australia']","english
(eng)","[u'french', u'']","[u'22,', u'female', u'']",0.0,naturalistic,"[u'australia,', u'uk,', u'usa']",22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=903,english270,male,"[u'south', u'africa']","english
(eng)","[u'afrikaans', u'french', u'']","[u'29,', u'male', u'']",0.0,naturalistic,"[u'south', u'africa']",29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=904,english271,female,"[u'south', u'africa']","english
(eng)","[u'afrikaans', u'french', u'']","[u'32,', u'female', u'']",0.0,naturalistic,"[u'south', u'africa']",32.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=905,english272,male,"[u'texas,', u'usa']","english
(eng)","[u'spanish', u'']","[u'20,', u'male', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=907,english273,male,"[u'pennsylvania,', u'usa']","english
(eng)","[u'german', u'']","[u'46,', u'male', u'']",0.0,naturalistic,[u'usa'],46.0,  46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=909,english274,female,"[u'sydney,', u'australia']","english
(eng)","[u'hokkien', u'mandarin', u'']","[u'25,', u'female', u'']",0.0,naturalistic,[u'australia'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=912,english275,female,"[u'jersey,', u'usa']","english
(eng)",[u'none'],"[u'20,', u'female', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=918,english276,female,"[u'tennessee,', u'usa']","english
(eng)",[u'none'],"[u'50,', u'female', u'']",0.0,naturalistic,[u'usa'],50.0,  50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=919,english277,female,"[u'york,', u'usa']","english
(eng)","[u'german', u'']","[u'48,', u'female', u'']",0.0,naturalistic,[u'usa'],42.0,  48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=921,english278,female,"[u'georgia,', u'usa']","english
(eng)",[u'none'],"[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=922,english279,female,"[u'singapore,', u'singapore']","english
(eng)","[u'mandarin', u'hainanese', u'']","[u'30,', u'female', u'']",0.0,naturalistic,[u'singapore'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=935,english280,female,"[u'of', u'man']","english
(eng)",[u'none'],"[u'19,', u'female', u'']",0.0,naturalistic,"[u'isle', u'of', u'man']",19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=937,english281,male,"[u'minnesota,', u'usa']","english
(eng)","[u'french', u'']","[u'23,', u'male', u'']",0.0,naturalistic,[u'usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=939,english282,male,"[u'florida,', u'usa']","english
(eng)",[u'none'],"[u'20,', u'male', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=951,english283,male,"[u'york,', u'usa']","english
(eng)","[u'spanish', u'']","[u'18,', u'male', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=952,english284,male,"[u'florida,', u'usa']","english
(eng)","[u'spanish', u'']","[u'33,', u'male', u'']",0.0,naturalistic,[u'usa'],33.0,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=961,english285,male,"[u'melbourne,', u'australia']","english
(eng)",[u'none'],"[u'50,', u'male', u'']",0.0,naturalistic,"[u'australia,', u'hong', u'kong,', u'usa']",50.0,  50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=977,english286,female,"[u'texas,', u'usa']","english
(eng)","[u'french', u'latin', u'hebrew', u'spanish', u'']","[u'21,', u'female', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=981,english287,female,"[u'singapore,', u'singapore']","english
(eng)","[u'cantonese', u'mandarin', u'japanese', u'']","[u'27,', u'female', u'']",0.0,naturalistic,[u'singapore'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=982,english288,female,"[u'missouri,', u'usa']","english
(eng)",[u'none'],"[u'26,', u'female', u'']",0.0,naturalistic,[u'usa'],26.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=983,english289,female,"[u'virginia,', u'usa']","english
(eng)","[u'italian', u'spanish', u'latin', u'french', u'']","[u'19,', u'female', u'']",0.0,naturalistic,[u'usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=986,english290,male,"[u'georgia,', u'usa']","english
(eng)",[u'none'],"[u'20,', u'male', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1026,english291,male,"[u'city,', u'belize']","english
(eng)","[u'spanish', u'creole', u'dutch', u'']","[u'18,', u'male', u'']",0.0,naturalistic,"[u'belize,', u'usa']",18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1051,english292,male,"[u'missouri,', u'usa']","english
(eng)",[u'none'],"[u'38,', u'male', u'']",0.0,naturalistic,[u'usa'],38.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1052,english293,female,"[u'montana,', u'usa']","english
(eng)",[u'none'],"[u'22,', u'female', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1060,english294,female,"[u'naracoorte,', u'australia']","english
(eng)","[u'indonesian', u'french', u'']","[u'19,', u'female', u'']",0.0,naturalistic,"[u'australia,', u'usa']",19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1067,english295,male,"[u'alberta,', u'canada']","english
(eng)","[u'french', u'german', u'italian', u'']","[u'25,', u'male', u'']",0.0,naturalistic,[u'canada'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1070,english296,female,"[u'alberta,', u'canada']","english
(eng)","[u'french', u'']","[u'18,', u'female', u'']",0.0,naturalistic,[u'canada'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1071,english297,male,"[u'york,', u'usa']","english
(eng)","[u'german', u'']","[u'19,', u'male', u'']",0.0,naturalistic,[u'usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1072,english298,male,"[u'wales,', u'australia']","english
(eng)",[u'none'],"[u'22,', u'male', u'']",0.0,naturalistic,[u'australia'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1075,english299,male,"[u'ontario,', u'canada']","english
(eng)","[u'japanese', u'']","[u'59,', u'male', u'']",0.0,naturalistic,[u'usa'],59.0,  59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1076,english300,male,"[u'dublin,', u'ireland']","english
(eng)","[u'irish', u'']","[u'18,', u'male', u'']",0.0,naturalistic,[u'ireland'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1078,english301,male,"[u'ontario,', u'canada']","english
(eng)",[u'none'],"[u'41,', u'male', u'']",0.0,naturalistic,[u'canada'],41.0,  41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1085,english302,male,"[u'melbourne,', u'australia']","english
(eng)","[u'finnish', u'']","[u'22,', u'male', u'']",0.0,naturalistic,[u'australia'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1086,english303,female,"[u'california,', u'usa']","english
(eng)","[u'arabic', u'']","[u'45,', u'female', u'']",0.0,naturalistic,[u'usa'],45.0,  45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1088,english304,female,"[u'clare,', u'ireland']","english
(eng)","[u'irish', u'french', u'']","[u'20,', u'female', u'']",0.0,naturalistic,[u'ireland'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1094,english305,female,"[u'paz,', u'bolivia']","english
(eng)","[u'arabic', u'spanish', u'']","[u'24,', u'female', u'']",0.0,naturalistic,"[u'uk,', u'usa']",7.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1093,english306,female,"[u'london,', u'uk']","english
(eng)",[u'none'],"[u'24,', u'female', u'']",0.0,naturalistic,"[u'uk,', u'usa']",24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1100,english307,male,"[u'va,', u'usa']","english
(eng)","[u'spanish', u'']","[u'48,', u'male', u'']",0.0,naturalistic,"[u'usa,', u'new', u'zealand']",48.0,  48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1101,english308,male,"[u'wales,', u'uk']","english
(eng)","[u'welsh', u'']","[u'34,', u'male', u'']",0.0,naturalistic,"[u'uk,', u'new', u'zealand']",34.0,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1105,english309,female,"[u'new', u'zealand']","english
(eng)","[u'german', u'french', u'maori', u'japanese', u'']","[u'44,', u'female', u'']",0.0,naturalistic,"[u'new', u'zealand']",44.0,  44
